flag	content
$LINE_SIDEQUEST_4_GET_120_TEXT	Ho bisogno di ucciderti!
$SCENE_SIDEQUEST_4_INTRO_TITLE	La donna misteriosa
$LINE_SIDEQUEST_4_INTRO_00_CHAR	$HEA
$LINE_SIDEQUEST_4_INTRO_00_TEXT	Cos'è successo?
$LINE_SIDEQUEST_4_INTRO_10_CHAR	$BER
$LINE_SIDEQUEST_4_INTRO_10_TEXT	*Ah, dev'essere stata $MCG.
$LINE_SIDEQUEST_4_INTRO_20_CHAR	$BER
$LINE_SIDEQUEST_4_INTRO_20_TEXT	Lo sapevo che non ammazzerebbero mai niente senza di me!
$LINE_SIDEQUEST_4_INTRO_30_CHAR	$HEA
$LINE_SIDEQUEST_4_INTRO_30_TEXT	Ma lei ha sempre trasportato quelli che erano vicino a lei... questa non può ess-
$LINE_SIDEQUEST_4_INTRO_40_CHAR	DONNA MISTERIOSA
$LINE_SIDEQUEST_4_INTRO_40_TEXT	Hmm... non è esattamente quello che mi aspettavo.
$LINE_SIDEQUEST_4_INTRO_50_CHAR	$BER
$LINE_SIDEQUEST_4_INTRO_50_TEXT	Salve, dolcezza misteriosa! Non è che per caso hai bisogno dell'aiuto di un affascinante, valoroso e tuttavia sensibile dispensatore di violenza?
$LINE_SIDEQUEST_4_INTRO_60_CHAR	DONNA MISTERIOSA
$LINE_SIDEQUEST_4_INTRO_60_TEXT	E per cosa credi che ti abbia portato qui?
$LINE_SIDEQUEST_4_INTRO_70_CHAR	DONNA MISTERIOSA
$LINE_SIDEQUEST_4_INTRO_70_TEXT	Ho bisogno di raggiungere questo santuario, ma i suoi attuali inquilini non vogliono sentir ragioni. Credi di potermi aiutare a distruggere i morti che vi stanno dentro?
$LINE_SIDEQUEST_4_INTRO_80_CHAR	$BER
$LINE_SIDEQUEST_4_INTRO_80_TEXT	Per favore, sposami.
$LINE_SIDEQUEST_4_INTRO_90_CHAR	DONNA MISTERIOSA
$LINE_SIDEQUEST_4_INTRO_90_TEXT	È giusto da questa parte.
$LINE_SIDEQUEST_4_INTRO_100_CHAR	$HEA
$LINE_SIDEQUEST_4_INTRO_100_TEXT	Questa faccenda non mi piace.
$LINE_SIDEQUEST_4_INTRO_110_CHAR	$BER
$LINE_SIDEQUEST_4_INTRO_110_TEXT	So che sei un monaco, quindi ti si può scusare di non averlo notato, ma lei è molto attraente.
$LINE_SIDEQUEST_4_INTRO_120_CHAR	$HEA
$LINE_SIDEQUEST_4_INTRO_120_TEXT	Quindi hai intenzione di fare tutto quello che vuole?
$LINE_SIDEQUEST_4_INTRO_130_CHAR	$BER
$LINE_SIDEQUEST_4_INTRO_130_TEXT	Um...
$LINE_SIDEQUEST_4_INTRO_140_CHAR	$BER
$LINE_SIDEQUEST_4_INTRO_140_TEXT	Già.
$SCENE_SIDEQUEST_4_OUTRO_TITLE	Cosa stavo dicendo?
$LINE_SIDEQUEST_4_OUTRO_00_CHAR	$HEA
$LINE_SIDEQUEST_4_OUTRO_00_TEXT	Un momento, riconosco queste rovine.
$LINE_SIDEQUEST_4_OUTRO_10_CHAR	$HEA
$LINE_SIDEQUEST_4_OUTRO_10_TEXT	Chi sei tu? Come ci hai portato qui?
$LINE_SIDEQUEST_4_OUTRO_20_CHAR	$HEA
$LINE_SIDEQUEST_4_OUTRO_20_TEXT	Conosco un'altra donna che può fare qualcosa del genere... ma non così.
$LINE_SIDEQUEST_4_OUTRO_30_CHAR	DONNA MISTERIOSA
$LINE_SIDEQUEST_4_OUTRO_30_TEXT	*Conosci $MCG Livbar?
$LINE_SIDEQUEST_4_OUTRO_40_CHAR	DONNA MISTERIOSA
$LINE_SIDEQUEST_4_OUTRO_40_TEXT	Ma certo... Avrei dovuto percepirlo.
$LINE_SIDEQUEST_4_OUTRO_50_CHAR	DONNA MISTERIOSA
$LINE_SIDEQUEST_4_OUTRO_50_TEXT	Se...no. No, è troppo pericoloso.
$LINE_SIDEQUEST_4_OUTRO_60_CHAR	$HEA
$LINE_SIDEQUEST_4_OUTRO_60_TEXT	*Come fai a conoscere $MCG?
$LINE_SIDEQUEST_4_OUTRO_70_CHAR	DONNA MISTERIOSA
$LINE_SIDEQUEST_4_OUTRO_70_TEXT	...
$LINE_SIDEQUEST_4_OUTRO_80_CHAR	DONNA MISTERIOSA
$LINE_SIDEQUEST_4_OUTRO_80_TEXT	Con una linea, il ricordo svanisce.
$LINE_SIDEQUEST_4_OUTRO_90_CHAR	$HEA
$LINE_SIDEQUEST_4_OUTRO_90_TEXT	Come?
$LINE_SIDEQUEST_4_OUTRO_100_CHAR	$HEA
$LINE_SIDEQUEST_4_OUTRO_100_TEXT	Io... cosa stavo dicendo?
$LINE_SIDEQUEST_4_OUTRO_110_CHAR	$BER
$LINE_SIDEQUEST_4_OUTRO_110_TEXT	Due giorni interi senza violenza.
$LINE_SIDEQUEST_4_OUTRO_120_CHAR	$BER
$LINE_SIDEQUEST_4_OUTRO_120_TEXT	Sento i muscoli atrofizzarsi...
$LINE_SIDEQUEST_4_OUTRO_130_CHAR	$HEA
$LINE_SIDEQUEST_4_OUTRO_130_TEXT	Forse potresti passare un po' di tempo a meditare pacificamente.
$LINE_SIDEQUEST_4_OUTRO_140_CHAR	$BER
$LINE_SIDEQUEST_4_OUTRO_140_TEXT	È questa pace che mi sta uccidendo!
$LINE_SIDEQUEST_4_OUTRO_150_CHAR	$MCG
$LINE_SIDEQUEST_4_OUTRO_150_TEXT	Be', siamo tornate dal convento. È stata...
$LINE_SIDEQUEST_4_OUTRO_160_CHAR	$BER
$LINE_SIDEQUEST_4_OUTRO_160_TEXT	Non lasciarmi mai più!
$SCENE_SIDEQUEST_7_GET_TITLE	Il nascondiglio segreto
$LINE_SIDEQUEST_7_GET_00_CHAR	$MCG
$LINE_SIDEQUEST_7_GET_00_TEXT	Quindi... tutto ciò che contiene questa sala ti appartiene perchè sei stata tu a scoprirla?
$LINE_SIDEQUEST_7_GET_10_CHAR	$DRA
$LINE_SIDEQUEST_7_GET_10_TEXT	Hai intenzione di metterlo in dubbio, mortale?
$LINE_SIDEQUEST_7_GET_20_CHAR	$MCG
$LINE_SIDEQUEST_7_GET_20_TEXT	No, no, per niente. Sto solo cercando di capire quali sono le regole.
$LINE_SIDEQUEST_7_GET_30_CHAR	$DRA
$LINE_SIDEQUEST_7_GET_30_TEXT	Bene.
$LINE_SIDEQUEST_7_GET_40_CHAR	$MCG
$LINE_SIDEQUEST_7_GET_40_TEXT	Quindi, ad esempio, se io trovassi una stanza piena di tesori, tutto il suo contenuto sarebbe mio.
$LINE_SIDEQUEST_7_GET_50_CHAR	$DRA
$LINE_SIDEQUEST_7_GET_50_TEXT	Hah, un mortale in grado di fiutare l'oro? La tua arroganza mi diverte.
$LINE_SIDEQUEST_7_GET_60_CHAR	$MCG
$LINE_SIDEQUEST_7_GET_60_TEXT	Ma se ci riuscissi, saresti costretta a riconoscermi come la legittima proprietaria, giusto?
$LINE_SIDEQUEST_7_GET_70_CHAR	$DRA
$LINE_SIDEQUEST_7_GET_70_TEXT	Certamente.
$LINE_SIDEQUEST_7_GET_80_CHAR	$MCG
$LINE_SIDEQUEST_7_GET_80_TEXT	Allora tutto ciò che si trova nella stanza segreta qui sotto mi appartiene, vero?
$LINE_SIDEQUEST_7_GET_90_CHAR	$DRA
$LINE_SIDEQUEST_7_GET_90_TEXT	COSA?
$LINE_SIDEQUEST_7_GET_100_CHAR	$MCG
$LINE_SIDEQUEST_7_GET_100_TEXT	Sì, sai, quella a cui conduce quella botola.
$LINE_SIDEQUEST_7_GET_110_CHAR	$MCG
$LINE_SIDEQUEST_7_GET_110_TEXT	È una classica misura progettuale delle fortezze; prima si costruisce una sala del tesoro e la si riempie con della roba di seconda scelta.
$LINE_SIDEQUEST_7_GET_120_CHAR	$MCG
$LINE_SIDEQUEST_7_GET_120_TEXT	Poi ci si scava sotto UN'ALTRA stanza segreta per le cose veramente preziose.
$LINE_SIDEQUEST_7_GET_130_CHAR	$MCG
$LINE_SIDEQUEST_7_GET_130_TEXT	Gli invasori scoprono la prima stanza e se ne vanno, senza rendersi conto di essersi persi il bottino migliore.
$LINE_SIDEQUEST_7_GET_140_CHAR	$MCG
$LINE_SIDEQUEST_7_GET_140_TEXT	È così che Kelredian Koredios riuscì a sopravvivere al saccheggio della sua capitale, come sa bene chi ha letto delle Guerre di Unificazione Meridionali.
$LINE_SIDEQUEST_7_GET_150_CHAR	$MCG
$LINE_SIDEQUEST_7_GET_150_TEXT	Ed io l'ho fatto, se te lo stai chiedendo.
$LINE_SIDEQUEST_7_GET_160_CHAR	$MCG
$LINE_SIDEQUEST_7_GET_160_TEXT	...Mi chiedo proprio cosa ci sia là sotto.
$LINE_SIDEQUEST_7_GET_170_CHAR	$DRA
$LINE_SIDEQUEST_7_GET_170_TEXT	...erk.
$SCENE_SIDEQUEST_7_INTRO_TITLE	La luna di fuoco
$LINE_SIDEQUEST_7_INTRO_00_CHAR	$KNI
$LINE_SIDEQUEST_7_INTRO_00_TEXT	Signorina, vorrei che mi lasciaste scendere per primo.
$LINE_SIDEQUEST_7_INTRO_10_CHAR	$MCG
$LINE_SIDEQUEST_7_INTRO_10_TEXT	Oh, prego, dopo di voi.
$LINE_SIDEQUEST_7_INTRO_20_CHAR	$KNI
$LINE_SIDEQUEST_7_INTRO_20_TEXT	E prima che mi facciate una ramanzina sul fatto che sapete badare a voi stessa, vorrei sottolineare che le mie motivazioni sono completamente egoistiche.
$LINE_SIDEQUEST_7_INTRO_30_CHAR	$MCG
$LINE_SIDEQUEST_7_INTRO_30_TEXT	Non so se definirei "egoistica" tutta questa faccenda del debito di vita.
$LINE_SIDEQUEST_7_INTRO_40_CHAR	$KNI
$LINE_SIDEQUEST_7_INTRO_40_TEXT	Già, e cosa credete che succederebbe se vi lasciassi morire?
$LINE_SIDEQUEST_7_INTRO_50_CHAR	$MCG
$LINE_SIDEQUEST_7_INTRO_50_TEXT	Tutti i vostri colleghi vi prenderebbero in giro perchè come cavaliere fate schifo?
$LINE_SIDEQUEST_7_INTRO_60_CHAR	$KNI
$LINE_SIDEQUEST_7_INTRO_60_TEXT	Be', c'è quello, e poi c'è la parte in cui sarò costretto a uccidermi.
$LINE_SIDEQUEST_7_INTRO_70_CHAR	$MCG
$LINE_SIDEQUEST_7_INTRO_70_TEXT	Sul serio? Accidenti... a quanto pare non siete il mollaccione che credevo.
$LINE_SIDEQUEST_7_INTRO_80_CHAR	$KNI
$LINE_SIDEQUEST_7_INTRO_80_TEXT	Come?
$LINE_SIDEQUEST_7_INTRO_90_CHAR	$MCG
$LINE_SIDEQUEST_7_INTRO_90_TEXT	È per via dell'armatura. Comunque, credo che non ci sia nulla da temere. È solo una vecchia camera del tesoro.
$LINE_SIDEQUEST_7_INTRO_100_CHAR	$MCG
$LINE_SIDEQUEST_7_INTRO_100_TEXT	Ci sono un sacco di cadaveri, però.  Fortunatamente per noi, non sembrano muoversi...
$LINE_SIDEQUEST_7_INTRO_110_CHAR	DONNA MISTERIOSA
$LINE_SIDEQUEST_7_INTRO_110_TEXT	*$MCG Livbar. Sapevo che saresti venuta.
$LINE_SIDEQUEST_7_INTRO_120_CHAR	$MCG
$LINE_SIDEQUEST_7_INTRO_120_TEXT	Eh?
$LINE_SIDEQUEST_7_INTRO_130_CHAR	$KNI
$LINE_SIDEQUEST_7_INTRO_130_TEXT	È quella strega!
$LINE_SIDEQUEST_7_INTRO_140_CHAR	$KNI
$LINE_SIDEQUEST_7_INTRO_140_TEXT	Gente, dobbiamo andarcene da qui.
$LINE_SIDEQUEST_7_INTRO_150_CHAR	DONNA MISTERIOSA
$LINE_SIDEQUEST_7_INTRO_150_TEXT	La porta è chiusa. Mi servi qui.
$LINE_SIDEQUEST_7_INTRO_160_CHAR	$MCG
$LINE_SIDEQUEST_7_INTRO_160_TEXT	A cosa ti servono tutti questi corpi?
$LINE_SIDEQUEST_7_INTRO_170_CHAR	DONNA MISTERIOSA
$LINE_SIDEQUEST_7_INTRO_170_TEXT	Devo parlare a qualcuno.
$LINE_SIDEQUEST_7_INTRO_180_CHAR	DONNA MISTERIOSA
$LINE_SIDEQUEST_7_INTRO_180_TEXT	Chiamo il nome di Eztli-Tenoch. Con una linea, io ti invoco!
$LINE_SIDEQUEST_7_INTRO_190_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_INTRO_190_TEXT	Chi è? La mia...Tletl-Meztli...
$LINE_SIDEQUEST_7_INTRO_200_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_INTRO_200_TEXT	La Luna-di-Fuoco, La Più Desiderabile Di Tutte Le Cose. Sei finalmente giunta con i tuoi servi per liberarmi?
$LINE_SIDEQUEST_7_INTRO_210_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_INTRO_210_TEXT	No... sono venuta a liberarci entrambi.
$LINE_SIDEQUEST_7_INTRO_220_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_INTRO_220_TEXT	No - Tu parli dell'impossibile.
$LINE_SIDEQUEST_7_INTRO_230_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_INTRO_230_TEXT	È ciò che anch'io mi sono detta per molti anni... ma ora guarda:
$LINE_SIDEQUEST_7_INTRO_240_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_INTRO_240_TEXT	Sono di fianco alla chiave... eppure... resisto.
$LINE_SIDEQUEST_7_INTRO_250_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_INTRO_250_TEXT	Lei è qui?!
$LINE_SIDEQUEST_7_INTRO_260_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_INTRO_260_TEXT	Sì, e sono in grado di resistere!
$LINE_SIDEQUEST_7_INTRO_270_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_INTRO_270_TEXT	Lei è qui! COME PUOI NON LIBERARMI?
$LINE_SIDEQUEST_7_INTRO_280_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_INTRO_280_TEXT	Anche tu puoi resistere! Puoi scegliere!
$LINE_SIDEQUEST_7_INTRO_290_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_INTRO_290_TEXT	MISERABILE TRADITRICE! I MIEI FIGLI FARANNO CIÒ CHE TU NON PUOI!
$LINE_SIDEQUEST_7_INTRO_300_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_INTRO_300_TEXT	*$MCG! Aiutami! Dobbiamo fermarlo!
$SCENE_SIDEQUEST_7_OUTRO_TITLE	Sar e Salea
$LINE_SIDEQUEST_7_OUTRO_00_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_OUTRO_00_TEXT	Questi demoni dentro di noi... ci trascinano sempre più in basso. Se mai dovessimo riunirci, il mondo sarebbe consumato dal nostro abbraccio!
$LINE_SIDEQUEST_7_OUTRO_10_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_10_TEXT	Non consumato. Temprato. Purificato. Ripulito dal sudiciume, dalla debolezza e dagli sciocchi diverbi della mediocrità umana.
$LINE_SIDEQUEST_7_OUTRO_20_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_OUTRO_20_TEXT	Non posso... non posso lasciarcelo fare.
$LINE_SIDEQUEST_7_OUTRO_30_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_30_TEXT	È così... è così che ancora mi ami?
$LINE_SIDEQUEST_7_OUTRO_40_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_40_TEXT	Tu dimentichi chi siamo!
$LINE_SIDEQUEST_7_OUTRO_50_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_OUTRO_50_TEXT	Sei tu ad averlo dimenticato!  Quanto vorrei ritornare a quei giorni remoti...
$LINE_SIDEQUEST_7_OUTRO_60_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_OUTRO_60_TEXT	Prima del primogenito del sangue. Prima del frutto di sangue e la luna di fuoco. Quando c'erano soltanto Sar e Salea.
$LINE_SIDEQUEST_7_OUTRO_70_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_70_TEXT	Quei nomi sono morti.
$LINE_SIDEQUEST_7_OUTRO_80_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_OUTRO_80_TEXT	Se avessimo saputo cosa saremmo diventati - 
$LINE_SIDEQUEST_7_OUTRO_90_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_90_TEXT	Non avremmo fatto nulla di diverso.
$LINE_SIDEQUEST_7_OUTRO_91_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_OUTRO_91_TEXT	Ho vissuto... così tante vite senza di te. Ho pianto il mio tormento ai quattro angoli del mondo. Ho cercato di sommergerlo, di riempirlo.
$LINE_SIDEQUEST_7_OUTRO_92_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_OUTRO_92_TEXT	Nessuna gioia ha potuto distruggere il mio dolore.
$LINE_SIDEQUEST_7_OUTRO_93_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_OUTRO_93_TEXT	Ma il nostro ricongiungimento non può avvenire così. Liberiamoci della maledizione che abbiamo lanciato su di noi. Torniamo ad essere Sar e Salea.
$LINE_SIDEQUEST_7_OUTRO_100_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_100_TEXT	Tu desideri l'impossibile.
$LINE_SIDEQUEST_7_OUTRO_110_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_110_TEXT	Abbiamo assunto il manto della divinità! Noi soli torreggiamo sopra le masse della plebaglia, giudicando, guidando, coltivando!  Non c'è ritorno per noi.
$LINE_SIDEQUEST_7_OUTRO_120_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_120_TEXT	Non possiamo abnegare la nostra terribile responsabilità.
$LINE_SIDEQUEST_7_OUTRO_130_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_OUTRO_130_TEXT	...Ho scritto col sangue il mio nome sul volto della Terra.
$LINE_SIDEQUEST_7_OUTRO_140_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_OUTRO_140_TEXT	Ma posso rompere con il passato.
$LINE_SIDEQUEST_7_OUTRO_150_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_150_TEXT	Allora sei una sciocca.
$LINE_SIDEQUEST_7_OUTRO_160_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_OUTRO_160_TEXT	Ti prego -
$LINE_SIDEQUEST_7_OUTRO_170_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_170_TEXT	Vorresti negare il nostro scopo? Volteresti le spalle a tutto ciò che abbiamo costruito?
$LINE_SIDEQUEST_7_OUTRO_180_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_180_TEXT	Non vedi com'è degenerato il mondo in nostra assenza?
$LINE_SIDEQUEST_7_OUTRO_190_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_OUTRO_190_TEXT	Avremmo solo creato di peggio.
$LINE_SIDEQUEST_7_OUTRO_200_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_OUTRO_200_TEXT	Ti supplico!
$LINE_SIDEQUEST_7_OUTRO_210_CHAR	TLETL-MEZTLI
$LINE_SIDEQUEST_7_OUTRO_210_TEXT	No...
$LINE_SIDEQUEST_7_OUTRO_220_CHAR	SALEA
$LINE_SIDEQUEST_7_OUTRO_220_TEXT	...Salea ti supplica. Liberaci entrambi.
$LINE_SIDEQUEST_7_OUTRO_230_CHAR	SALEA
$LINE_SIDEQUEST_7_OUTRO_230_TEXT	Concedimi il dono dell'oblio.
$LINE_SIDEQUEST_7_OUTRO_240_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_240_TEXT	...
$LINE_SIDEQUEST_7_OUTRO_250_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_250_TEXT	È l'unico dono che mi rimane per te.
$LINE_SIDEQUEST_7_OUTRO_260_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_260_TEXT	...
$LINE_SIDEQUEST_7_OUTRO_270_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_270_TEXT	E così, anche l'ultimo frammento del passato svanisce.
$LINE_SIDEQUEST_7_OUTRO_280_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_280_TEXT	Presto questo fragile mondo sentirà il castigo della mano di dio.
$LINE_SIDEQUEST_7_OUTRO_290_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_290_TEXT	Mi sei costata... più di quanto tu possa immaginare...
$LINE_SIDEQUEST_7_OUTRO_300_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_300_TEXT	*Preparati, $MCG.	
$LINE_SIDEQUEST_7_OUTRO_310_CHAR	EZTLI-TENOCH
$LINE_SIDEQUEST_7_OUTRO_310_TEXT	Tu sarai il tramite per la grandezza... per l'umanità intera.
$LINE_SIDEQUEST_7_OUTRO_320_CHAR	$MCG
$LINE_SIDEQUEST_7_OUTRO_320_TEXT	...
$LINE_SIDEQUEST_7_OUTRO_330_CHAR	$MCG
$LINE_SIDEQUEST_7_OUTRO_330_TEXT	...Sar e Salea.
$SCENE_HERMIT_1_INTRO_TITLE	Prezzo speciale per te!
$LINE_HERMIT_1_INTRO_00_CHAR	EREMITA
$LINE_HERMIT_1_INTRO_00_TEXT	Ehilà, straniera!
$LINE_HERMIT_1_INTRO_10_CHAR	$MCG
$LINE_HERMIT_1_INTRO_10_TEXT	Ci siamo già incontrati? Mi sembri familiare.
$LINE_HERMIT_1_INTRO_20_CHAR	EREMITA
$LINE_HERMIT_1_INTRO_20_TEXT	Non posso dire di sì. Non lo direi anche se fosse. COMUNQUE DIMMI-
$LINE_HERMIT_1_INTRO_30_CHAR	EREMITA
$LINE_HERMIT_1_INTRO_30_TEXT	HAI DEI TESCHI?
$LINE_HERMIT_1_INTRO_40_CHAR	EREMITA
$LINE_HERMIT_1_INTRO_40_TEXT	Intendo a parte quelli nelle vostre teste. Quello lo vedo anch'io...
$LINE_HERMIT_1_INTRO_50_CHAR	EREMITA
$LINE_HERMIT_1_INTRO_50_TEXT	Perchè sai, se non fosse così, le vostre teste sarebbero tutte sgonfie e ballonzolanti.
$LINE_HERMIT_1_INTRO_60_CHAR	$MCG
$LINE_HERMIT_1_INTRO_60_TEXT	*Um... $BER sembra collezionarli... è piuttosto inquietante.
$LINE_HERMIT_1_INTRO_70_CHAR	$MCG
$LINE_HERMIT_1_INTRO_70_TEXT	Mi preoccupo per lui, in effetti.
$LINE_HERMIT_1_INTRO_80_CHAR	$MCG
$LINE_HERMIT_1_INTRO_80_TEXT	Ma solo un pochino, per la cronaca.
$LINE_HERMIT_1_INTRO_90_CHAR	EREMITA
$LINE_HERMIT_1_INTRO_90_TEXT	No, non teschi di revenant! Il tuo squilibrato compatriota può tenerle per sè quelle schifezze.
$LINE_HERMIT_1_INTRO_100_CHAR	EREMITA
$LINE_HERMIT_1_INTRO_100_TEXT	Sto parlando di...
$LINE_HERMIT_1_INTRO_110_CHAR	EREMITA
$LINE_HERMIT_1_INTRO_110_TEXT	TESCHI MAGICI!
$LINE_HERMIT_1_INTRO_120_CHAR	EREMITA
$LINE_HERMIT_1_INTRO_120_TEXT	Sono fatti di pietra, bronzo e ossidiana. A volte i revenant li portano con sè.
$LINE_HERMIT_1_INTRO_130_CHAR	EREMITA
$LINE_HERMIT_1_INTRO_130_TEXT	In ogni caso, se ne trovi qualcuno, portali a me. Ti prometto che ne varrà la pena.
$LINE_HERMIT_1_INTRO_140_CHAR	$MCG
$LINE_HERMIT_1_INTRO_140_TEXT	A che cosa ti servono?
$LINE_HERMIT_1_INTRO_150_CHAR	EREMITA
$LINE_HERMIT_1_INTRO_150_TEXT	Questo è un segreto.
$LINE_HERMIT_1_INTRO_160_CHAR	EREMITA
$LINE_HERMIT_1_INTRO_160_TEXT	Se sapessi quanto sono buoni, li vorresti tutti per te!
$LINE_HERMIT_1_INTRO_170_CHAR	EREMITA
$LINE_HERMIT_1_INTRO_170_TEXT	Quindi non ti dirò mai quanto sono deliziosi con pane di segale e tagliatelle.
$LINE_HERMIT_1_INTRO_180_CHAR	EREMITA
$LINE_HERMIT_1_INTRO_180_TEXT	O sopra un letto di riso con contorno di prugne cotte.
$LINE_HERMIT_1_INTRO_190_CHAR	EREMITA
$LINE_HERMIT_1_INTRO_190_TEXT	La mia bocca è cucita.
$SCENE_HERMIT_2_INTRO_TITLE	I nostri sconti sono<N>pazzeschi!
$LINE_HERMIT_2_INTRO_00_CHAR	$MCG
$LINE_HERMIT_2_INTRO_00_TEXT	Un momento. Non ti ho già incontrato prima?
$LINE_HERMIT_2_INTRO_10_CHAR	EREMITA
$LINE_HERMIT_2_INTRO_10_TEXT	*Certo che sì, a Laksos, ricordi? Mi ha mandato il tuo amico $HEA.
$LINE_HERMIT_2_INTRO_20_CHAR	$MCG
$LINE_HERMIT_2_INTRO_20_TEXT	Hai un fratello per caso?
$LINE_HERMIT_2_INTRO_30_CHAR	EREMITA
$LINE_HERMIT_2_INTRO_30_TEXT	Si che ce l'ho! Il suo eremo è a sudovest di Laksos. Siamo quattro fratelli, in tutto.
$LINE_HERMIT_2_INTRO_40_CHAR	$MCG
$LINE_HERMIT_2_INTRO_40_TEXT	Quattro gemelli identici? E vi vestite tutti allo stesso modo?
$LINE_HERMIT_2_INTRO_50_CHAR	EREMITA
$LINE_HERMIT_2_INTRO_50_TEXT	Ma certo! Credi che me lo stia inventando?
$LINE_HERMIT_2_INTRO_60_CHAR	EREMITA
$LINE_HERMIT_2_INTRO_60_TEXT	E che sono, una specie di pazzo squilibrato che ti segue in giro per il mondo, con il solo scopo di migliorare il tuo equipaggiamento in cambio di squisiti teschi magici?
$LINE_HERMIT_2_INTRO_70_CHAR	$MCG
$LINE_HERMIT_2_INTRO_70_TEXT	Giusto... sarebbe pazzesco.
$LINE_HERMIT_2_INTRO_80_CHAR	EREMITA
$LINE_HERMIT_2_INTRO_80_TEXT	Comunque, TESCHI MAGICI ne hai?
$LINE_HERMIT_2_INTRO_90_CHAR	$MCG
$LINE_HERMIT_2_INTRO_90_TEXT	...
$SCENE_HERMIT_3_INTRO_TITLE	Fuori tutto!
$LINE_HERMIT_3_INTRO_00_CHAR	EREMITA
$LINE_HERMIT_3_INTRO_00_TEXT	Salve straniera!
$LINE_HERMIT_3_INTRO_10_CHAR	$MCG
$LINE_HERMIT_3_INTRO_10_TEXT	Ancora tu?
$LINE_HERMIT_3_INTRO_20_CHAR	EREMITA
$LINE_HERMIT_3_INTRO_20_TEXT	Ci siamo già incontrati, signorina?
$LINE_HERMIT_3_INTRO_30_CHAR	$MCG
$LINE_HERMIT_3_INTRO_30_TEXT	Ormai non ne sono più davvero sicura...
$LINE_HERMIT_3_INTRO_40_CHAR	$MCG
$LINE_HERMIT_3_INTRO_40_TEXT	Non collezioni teschi magici, per caso?
$LINE_HERMIT_3_INTRO_50_CHAR	EREMITA
$LINE_HERMIT_3_INTRO_50_TEXT	TESCHI MAGICI, hai detto?
$LINE_HERMIT_3_INTRO_60_CHAR	EREMITA
$LINE_HERMIT_3_INTRO_60_TEXT	Certo che no, quella è roba da bambini.
$LINE_HERMIT_3_INTRO_70_CHAR	EREMITA
$LINE_HERMIT_3_INTRO_70_TEXT	Io colleziono TESCHI MISTICI!
$LINE_HERMIT_3_INTRO_80_CHAR	EREMITA
